"sub","condition","trials","RT"
"sub10","caffeine",99,302
"sub10","caffeine",100,319
"sub11","caffeine",1,306
"sub11","caffeine",2,344
"sub11","caffeine",3,310
"sub11","caffeine",4,380
"sub11","caffeine",5,384
"sub11","caffeine",6,299
"sub11","caffeine",7,264
"sub11","caffeine",8,249
"sub11","caffeine",9,243
"sub11","caffeine",10,354
"sub11","caffeine",11,351
"sub11","caffeine",12,182
"sub11","caffeine",13,288
"sub11","caffeine",14,269
"sub11","caffeine",15,371
"sub11","caffeine",16,368
"sub11","caffeine",17,311
"sub11","caffeine",18,393
"sub11","caffeine",19,251
"sub11","caffeine",20,221
"sub11","caffeine",21,185
"sub11","caffeine",22,300
"sub11","caffeine",23,291
"sub11","caffeine",24,369
"sub11","caffeine",25,277
"sub11","caffeine",26,210
"sub11","caffeine",27,388
"sub11","caffeine",28,324
"sub11","caffeine",29,231
"sub11","caffeine",30,290
"sub11","caffeine",31,268
"sub11","caffeine",32,258
"sub11","caffeine",33,281
"sub11","caffeine",34,274
"sub11","caffeine",35,182
"sub11","caffeine",36,91
"sub11","caffeine",37,341
"sub11","caffeine",38,223
"sub11","caffeine",39,196
"sub11","caffeine",40,381
"sub11","caffeine",41,267
"sub11","caffeine",42,340
"sub11","caffeine",43,293
"sub11","caffeine",44,282
"sub11","caffeine",45,264
"sub11","caffeine",46,213
"sub11","caffeine",47,197
"sub11","caffeine",48,279
"sub11","caffeine",49,330
"sub11","caffeine",50,229
"sub11","caffeine",51,342
"sub11","caffeine",52,388
"sub11","caffeine",53,294
"sub11","caffeine",54,281
"sub11","caffeine",55,324
"sub11","caffeine",56,300
"sub11","caffeine",57,279
"sub11","caffeine",58,226
"sub11","caffeine",59,339
"sub11","caffeine",60,308
"sub11","caffeine",61,398
"sub11","caffeine",62,185
"sub11","caffeine",63,387
"sub11","caffeine",64,251
"sub11","caffeine",65,393
"sub11","caffeine",66,313
"sub11","caffeine",67,236
"sub11","caffeine",68,193
"sub11","caffeine",69,338
"sub11","caffeine",70,232
"sub11","caffeine",71,207
"sub11","caffeine",72,290
"sub11","caffeine",73,192
"sub11","caffeine",74,238
"sub11","caffeine",75,256
"sub11","caffeine",76,281
"sub11","caffeine",77,305
"sub11","caffeine",78,293
"sub11","caffeine",79,328
"sub11","caffeine",80,315
"sub11","caffeine",81,366
"sub11","caffeine",82,210
"sub11","caffeine",83,264
"sub11","caffeine",84,233
"sub11","caffeine",85,289
"sub11","caffeine",86,189
"sub11","caffeine",87,394
"sub11","caffeine",88,291
"sub11","caffeine",89,236
"sub11","caffeine",90,370
"sub11","caffeine",91,320
"sub11","caffeine",92,395
"sub11","caffeine",93,386
"sub11","caffeine",94,362
"sub11","caffeine",95,364
"sub11","caffeine",96,235
"sub11","caffeine",97,318
"sub11","caffeine",98,295
"sub11","caffeine",99,216
"sub11","caffeine",100,228
"sub12","caffeine",1,320
"sub12","caffeine",2,298
"sub12","caffeine",3,324
"sub12","caffeine",4,381
"sub12","caffeine",5,315
"sub12","caffeine",6,74
"sub12","caffeine",7,261
"sub12","caffeine",8,375
"sub12","caffeine",9,192
"sub12","caffeine",10,242
"sub12","caffeine",11,219
"sub12","caffeine",12,317
"sub12","caffeine",13,369
"sub12","caffeine",14,205
"sub12","caffeine",15,359
"sub12","caffeine",16,305
"sub12","caffeine",17,263
"sub12","caffeine",18,288
"sub12","caffeine",19,348
"sub12","caffeine",20,222
"sub12","caffeine",21,236
"sub12","caffeine",22,187
"sub12","caffeine",23,232
"sub12","caffeine",24,315
"sub12","caffeine",25,394
"sub12","caffeine",26,217
"sub12","caffeine",27,244
"sub12","caffeine",28,348
"sub12","caffeine",29,365
"sub12","caffeine",30,316
"sub12","caffeine",31,339
"sub12","caffeine",32,336
"sub12","caffeine",33,341
"sub12","caffeine",34,196
"sub12","caffeine",35,326
"sub12","caffeine",36,205
"sub12","caffeine",37,350
"sub12","caffeine",38,356
"sub12","caffeine",39,240
"sub12","caffeine",40,228
"sub12","caffeine",41,372
"sub12","caffeine",42,68
"sub12","caffeine",43,379
"sub12","caffeine",44,346
"sub12","caffeine",45,391
"sub12","caffeine",46,219
"sub12","caffeine",47,209
"sub12","caffeine",48,355
"sub12","caffeine",49,305
"sub12","caffeine",50,312
"sub12","caffeine",51,338
"sub12","caffeine",52,389
"sub12","caffeine",53,215
"sub12","caffeine",54,289
"sub12","caffeine",55,376
"sub12","caffeine",56,307
"sub12","caffeine",57,252
"sub12","caffeine",58,299
"sub12","caffeine",59,387
"sub12","caffeine",60,347
"sub12","caffeine",61,281
"sub12","caffeine",62,386
"sub12","caffeine",63,322
"sub12","caffeine",64,350
"sub12","caffeine",65,181
"sub12","caffeine",66,302
"sub12","caffeine",67,392
"sub12","caffeine",68,316
"sub12","caffeine",69,234
"sub12","caffeine",70,353
"sub12","caffeine",71,355
"sub12","caffeine",72,185
"sub12","caffeine",73,237
"sub12","caffeine",74,379
"sub12","caffeine",75,254
"sub12","caffeine",76,261
"sub12","caffeine",77,357
"sub12","caffeine",78,186
"sub12","caffeine",79,331
"sub12","caffeine",80,82
"sub12","caffeine",81,213
"sub12","caffeine",82,240
"sub12","caffeine",83,224
"sub12","caffeine",84,239
"sub12","caffeine",85,234
"sub12","caffeine",86,214
"sub12","caffeine",87,274
"sub12","caffeine",88,259
"sub12","caffeine",89,277
"sub12","caffeine",90,266
"sub12","caffeine",91,334
"sub12","caffeine",92,343
"sub12","caffeine",93,238
"sub12","caffeine",94,228
"sub12","caffeine",95,332
"sub12","caffeine",96,245
"sub12","caffeine",97,318
"sub12","caffeine",98,399
"sub12","caffeine",99,276
"sub12","caffeine",100,331
"sub13","caffeine",1,231
"sub13","caffeine",2,307
"sub13","caffeine",3,356
"sub13","caffeine",4,228
"sub13","caffeine",5,239
"sub13","caffeine",6,217
"sub13","caffeine",7,352
"sub13","caffeine",8,392
"sub13","caffeine",9,395
"sub13","caffeine",10,223
"sub13","caffeine",11,343
"sub13","caffeine",12,327
"sub13","caffeine",13,363
"sub13","caffeine",14,338
"sub13","caffeine",15,190
"sub13","caffeine",16,315
"sub13","caffeine",17,231
"sub13","caffeine",18,269
"sub13","caffeine",19,189
"sub13","caffeine",20,324
"sub13","caffeine",21,201
"sub13","caffeine",22,277
"sub13","caffeine",23,217
"sub13","caffeine",24,137
"sub13","caffeine",25,368
"sub13","caffeine",26,191
"sub13","caffeine",27,273
"sub13","caffeine",28,288
"sub13","caffeine",29,210
"sub13","caffeine",30,297
"sub13","caffeine",31,331
"sub13","caffeine",32,394
"sub13","caffeine",33,271
"sub13","caffeine",34,264
"sub13","caffeine",35,356
"sub13","caffeine",36,390
"sub13","caffeine",37,359
"sub13","caffeine",38,333
"sub13","caffeine",39,349
"sub13","caffeine",40,208
"sub13","caffeine",41,380
"sub13","caffeine",42,399
"sub13","caffeine",43,382
"sub13","caffeine",44,367
"sub13","caffeine",45,349
"sub13","caffeine",46,334
"sub13","caffeine",47,186
"sub13","caffeine",48,232
"sub13","caffeine",49,398
"sub13","caffeine",50,233
"sub13","caffeine",51,355
"sub13","caffeine",52,351
"sub13","caffeine",53,387
"sub13","caffeine",54,314
"sub13","caffeine",55,380
"sub13","caffeine",56,338
"sub13","caffeine",57,396
"sub13","caffeine",58,325
"sub13","caffeine",59,194
"sub13","caffeine",60,354
"sub13","caffeine",61,370
"sub13","caffeine",62,242
"sub13","caffeine",63,300
"sub13","caffeine",64,224
"sub13","caffeine",65,238
"sub13","caffeine",66,200
"sub13","caffeine",67,318
"sub13","caffeine",68,231
"sub13","caffeine",69,224
"sub13","caffeine",70,262
"sub13","caffeine",71,316
"sub13","caffeine",72,349
"sub13","caffeine",73,325
"sub13","caffeine",74,329
"sub13","caffeine",75,264
"sub13","caffeine",76,255
"sub13","caffeine",77,341
"sub13","caffeine",78,245
"sub13","caffeine",79,312
"sub13","caffeine",80,225
"sub13","caffeine",81,372
"sub13","caffeine",82,309
"sub13","caffeine",83,214
"sub13","caffeine",84,272
"sub13","caffeine",85,205
"sub13","caffeine",86,347
"sub13","caffeine",87,325
"sub13","caffeine",88,186
"sub13","caffeine",89,226
"sub13","caffeine",90,283
"sub13","caffeine",91,345
"sub13","caffeine",92,301
"sub13","caffeine",93,310
"sub13","caffeine",94,396
"sub13","caffeine",95,262
"sub13","caffeine",96,344
"sub13","caffeine",97,269
"sub13","caffeine",98,323
"sub13","caffeine",99,312
"sub13","caffeine",100,301
"sub14","caffeine",1,266
"sub14","caffeine",2,202
"sub14","caffeine",3,370
"sub14","caffeine",4,395
"sub14","caffeine",5,203
"sub14","caffeine",6,239
"sub14","caffeine",7,334
"sub14","caffeine",8,379
"sub14","caffeine",9,293
"sub14","caffeine",10,270
"sub14","caffeine",11,219
"sub14","caffeine",12,309
"sub14","caffeine",13,378
"sub14","caffeine",14,292
"sub14","caffeine",15,392
"sub14","caffeine",16,296
"sub14","caffeine",17,260
"sub14","caffeine",18,206
"sub14","caffeine",19,375
"sub14","caffeine",20,245
"sub14","caffeine",21,235
"sub14","caffeine",22,394
"sub14","caffeine",23,332
"sub14","caffeine",24,391
"sub14","caffeine",25,341
"sub14","caffeine",26,301
"sub14","caffeine",27,303
"sub14","caffeine",28,304
"sub14","caffeine",29,210
"sub14","caffeine",30,278
"sub14","caffeine",31,285
"sub14","caffeine",32,236
"sub14","caffeine",33,342
"sub14","caffeine",34,217
"sub14","caffeine",35,331
"sub14","caffeine",36,323
"sub14","caffeine",37,297
"sub14","caffeine",38,392
"sub14","caffeine",39,266
"sub14","caffeine",40,364
"sub14","caffeine",41,213
"sub14","caffeine",42,396
"sub14","caffeine",43,343
"sub14","caffeine",44,220
"sub14","caffeine",45,211
"sub14","caffeine",46,332
"sub14","caffeine",47,267
"sub14","caffeine",48,390
"sub14","caffeine",49,259
"sub14","caffeine",50,282
"sub14","caffeine",51,375
"sub14","caffeine",52,382
"sub14","caffeine",53,274
"sub14","caffeine",54,303
"sub14","caffeine",55,233
"sub14","caffeine",56,374
"sub14","caffeine",57,214
"sub14","caffeine",58,349
"sub14","caffeine",59,317
"sub14","caffeine",60,257
"sub14","caffeine",61,200
"sub14","caffeine",62,226
"sub14","caffeine",63,377
"sub14","caffeine",64,298
"sub14","caffeine",65,298
"sub14","caffeine",66,320
"sub14","caffeine",67,267
"sub14","caffeine",68,187
"sub14","caffeine",69,332
"sub14","caffeine",70,186
"sub14","caffeine",71,211
"sub14","caffeine",72,260
"sub14","caffeine",73,197
"sub14","caffeine",74,391
"sub14","caffeine",75,340
"sub14","caffeine",76,312
"sub14","caffeine",77,185
"sub14","caffeine",78,202
"sub14","caffeine",79,268
"sub14","caffeine",80,311
"sub14","caffeine",81,226
"sub14","caffeine",82,384
"sub14","caffeine",83,345
"sub14","caffeine",84,204
"sub14","caffeine",85,386
"sub14","caffeine",86,279
"sub14","caffeine",87,344
"sub14","caffeine",88,372
"sub14","caffeine",89,301
"sub14","caffeine",90,334
"sub14","caffeine",91,389
"sub14","caffeine",92,223
"sub14","caffeine",93,268
"sub14","caffeine",94,80
"sub14","caffeine",95,267
"sub14","caffeine",96,219
"sub14","caffeine",97,397
"sub14","caffeine",98,207
"sub14","caffeine",99,321
"sub14","caffeine",100,339
"sub15","caffeine",1,379
"sub15","caffeine",2,262
"sub15","caffeine",3,201
"sub15","caffeine",4,221
"sub15","caffeine",5,193
"sub15","caffeine",6,357
"sub15","caffeine",7,255
"sub15","caffeine",8,226
"sub15","caffeine",9,291
"sub15","caffeine",10,197
"sub15","caffeine",11,360
"sub15","caffeine",12,256
"sub15","caffeine",13,328
"sub15","caffeine",14,191
"sub15","caffeine",15,234
"sub15","caffeine",16,356
"sub15","caffeine",17,337
"sub15","caffeine",18,325
"sub15","caffeine",19,280
"sub15","caffeine",20,242
"sub15","caffeine",21,274
"sub15","caffeine",22,343
"sub15","caffeine",23,391
"sub15","caffeine",24,354
"sub15","caffeine",25,221
"sub15","caffeine",26,257
"sub15","caffeine",27,240
"sub15","caffeine",28,296
"sub15","caffeine",29,388
"sub15","caffeine",30,286
"sub15","caffeine",31,87
"sub15","caffeine",32,363
"sub15","caffeine",33,256
"sub15","caffeine",34,336
"sub15","caffeine",35,377
"sub15","caffeine",36,210
"sub15","caffeine",37,370
"sub15","caffeine",38,246
"sub15","caffeine",39,202
"sub15","caffeine",40,196
"sub15","caffeine",41,316
"sub15","caffeine",42,258
"sub15","caffeine",43,345
"sub15","caffeine",44,365
"sub15","caffeine",45,225
"sub15","caffeine",46,360
"sub15","caffeine",47,326
"sub15","caffeine",48,367
"sub15","caffeine",49,205
"sub15","caffeine",50,363
"sub15","caffeine",51,200
"sub15","caffeine",52,355
"sub15","caffeine",53,362
"sub15","caffeine",54,242
"sub15","caffeine",55,186
"sub15","caffeine",56,286
"sub15","caffeine",57,223
"sub15","caffeine",58,335
"sub15","caffeine",59,264
"sub15","caffeine",60,296
"sub15","caffeine",61,325
"sub15","caffeine",62,318
"sub15","caffeine",63,287
"sub15","caffeine",64,291
"sub15","caffeine",65,200
"sub15","caffeine",66,216
"sub15","caffeine",67,367
"sub15","caffeine",68,398
"sub15","caffeine",69,194
"sub15","caffeine",70,313
"sub15","caffeine",71,355
"sub15","caffeine",72,322
"sub15","caffeine",73,341
"sub15","caffeine",74,203
"sub15","caffeine",75,361
"sub15","caffeine",76,328
"sub15","caffeine",77,223
"sub15","caffeine",78,332
"sub15","caffeine",79,185
"sub15","caffeine",80,347
"sub15","caffeine",81,330
"sub15","caffeine",82,344
"sub15","caffeine",83,245
"sub15","caffeine",84,311
"sub15","caffeine",85,224
"sub15","caffeine",86,299
"sub15","caffeine",87,359
"sub15","caffeine",88,281
"sub15","caffeine",89,228
"sub15","caffeine",90,276
"sub15","caffeine",91,196
"sub15","caffeine",92,236
"sub15","caffeine",93,303
"sub15","caffeine",94,301
"sub15","caffeine",95,276
"sub15","caffeine",96,318
"sub15","caffeine",97,296
"sub15","caffeine",98,246
"sub15","caffeine",99,219
"sub15","caffeine",100,270
"sub16","caffeine",1,268
"sub16","caffeine",2,363
"sub16","caffeine",3,262
"sub16","caffeine",4,228
"sub16","caffeine",5,225
"sub16","caffeine",6,219
"sub16","caffeine",7,391
"sub16","caffeine",8,201
"sub16","caffeine",9,215
"sub16","caffeine",10,190
"sub16","caffeine",11,351
"sub16","caffeine",12,386
"sub16","caffeine",13,295
"sub16","caffeine",14,307
"sub16","caffeine",15,42
"sub16","caffeine",16,283
"sub16","caffeine",17,295
"sub16","caffeine",18,316
"sub16","caffeine",19,380
"sub16","caffeine",20,341
"sub16","caffeine",21,397
"sub16","caffeine",22,354
"sub16","caffeine",23,281
"sub16","caffeine",24,320
"sub16","caffeine",25,360
"sub16","caffeine",26,378
"sub16","caffeine",27,296
"sub16","caffeine",28,210
"sub16","caffeine",29,270
"sub16","caffeine",30,388
"sub16","caffeine",31,204
"sub16","caffeine",32,350
"sub16","caffeine",33,353
"sub16","caffeine",34,204
"sub16","caffeine",35,204
"sub16","caffeine",36,334
"sub16","caffeine",37,211
"sub16","caffeine",38,344
"sub16","caffeine",39,250
"sub16","caffeine",40,343
"sub16","caffeine",41,364
"sub16","caffeine",42,376
"sub16","caffeine",43,330
"sub16","caffeine",44,96
"sub16","caffeine",45,364
"sub16","caffeine",46,192
"sub16","caffeine",47,355
"sub16","caffeine",48,194
"sub16","caffeine",49,326
"sub16","caffeine",50,382
"sub16","caffeine",51,377
"sub16","caffeine",52,247
"sub16","caffeine",53,182
"sub16","caffeine",54,298
"sub16","caffeine",55,243
"sub16","caffeine",56,385
"sub16","caffeine",57,322
"sub16","caffeine",58,343
"sub16","caffeine",59,392
"sub16","caffeine",60,198
"sub16","caffeine",61,394
"sub16","caffeine",62,384
"sub16","caffeine",63,397
"sub16","caffeine",64,389
"sub16","caffeine",65,372
"sub16","caffeine",66,241
"sub16","caffeine",67,389
"sub16","caffeine",68,278
"sub16","caffeine",69,297
"sub16","caffeine",70,340
"sub16","caffeine",71,209
"sub16","caffeine",72,299
"sub16","caffeine",73,196
"sub16","caffeine",74,216
"sub16","caffeine",75,277
"sub16","caffeine",76,213
"sub16","caffeine",77,222
"sub16","caffeine",78,267
"sub16","caffeine",79,242
"sub16","caffeine",80,235
"sub16","caffeine",81,292
"sub16","caffeine",82,309
"sub16","caffeine",83,255
"sub16","caffeine",84,189
"sub16","caffeine",85,355
"sub16","caffeine",86,215
"sub16","caffeine",87,219
"sub16","caffeine",88,244
"sub16","caffeine",89,303
"sub16","caffeine",90,266
"sub16","caffeine",91,332
"sub16","caffeine",92,218
"sub16","caffeine",93,254
"sub16","caffeine",94,224
"sub16","caffeine",95,384
"sub16","caffeine",96,200
"sub16","caffeine",97,308
"sub16","caffeine",98,352
"sub16","caffeine",99,270
"sub16","caffeine",100,337
"sub17","caffeine",1,258
"sub17","caffeine",2,387
"sub17","caffeine",3,365
"sub17","caffeine",4,374
"sub17","caffeine",5,189
"sub17","caffeine",6,213
"sub17","caffeine",7,336
"sub17","caffeine",8,291
"sub17","caffeine",9,264
"sub17","caffeine",10,247
"sub17","caffeine",11,274
"sub17","caffeine",12,371
"sub17","caffeine",13,382
"sub17","caffeine",14,229
"sub17","caffeine",15,235
"sub17","caffeine",16,203
"sub17","caffeine",17,198
"sub17","caffeine",18,319
"sub17","caffeine",19,307
"sub17","caffeine",20,219
"sub17","caffeine",21,239
"sub17","caffeine",22,290
"sub17","caffeine",23,253
"sub17","caffeine",24,201
"sub17","caffeine",25,223
"sub17","caffeine",26,270
"sub17","caffeine",27,311
"sub17","caffeine",28,364
"sub17","caffeine",29,256
"sub17","caffeine",30,188
"sub17","caffeine",31,84
"sub17","caffeine",32,197
"sub17","caffeine",33,360
"sub17","caffeine",34,272
"sub17","caffeine",35,360
"sub17","caffeine",36,198
"sub17","caffeine",37,229
"sub17","caffeine",38,185
"sub17","caffeine",39,252
"sub17","caffeine",40,312
"sub17","caffeine",41,330
"sub17","caffeine",42,279
"sub17","caffeine",43,333
"sub17","caffeine",44,192
"sub17","caffeine",45,238
"sub17","caffeine",46,199
"sub17","caffeine",47,379
"sub17","caffeine",48,393
"sub17","caffeine",49,280
"sub17","caffeine",50,388
"sub17","caffeine",51,269
"sub17","caffeine",52,389
"sub17","caffeine",53,329
"sub17","caffeine",54,213
"sub17","caffeine",55,241
"sub17","caffeine",56,320
"sub17","caffeine",57,295
"sub17","caffeine",58,382
"sub17","caffeine",59,300
"sub17","caffeine",60,308
"sub17","caffeine",61,278
"sub17","caffeine",62,362
"sub17","caffeine",63,398
"sub17","caffeine",64,236
"sub17","caffeine",65,325
"sub17","caffeine",66,230
"sub17","caffeine",67,210
"sub17","caffeine",68,230
"sub17","caffeine",69,251
"sub17","caffeine",70,350
"sub17","caffeine",71,261
"sub17","caffeine",72,349
"sub17","caffeine",73,182
"sub17","caffeine",74,306
"sub17","caffeine",75,244
"sub17","caffeine",76,294
"sub17","caffeine",77,394
"sub17","caffeine",78,365
"sub17","caffeine",79,282
"sub17","caffeine",80,340
"sub17","caffeine",81,279
"sub17","caffeine",82,237
"sub17","caffeine",83,393
"sub17","caffeine",84,197
"sub17","caffeine",85,240
"sub17","caffeine",86,325
"sub17","caffeine",87,348
"sub17","caffeine",88,202
"sub17","caffeine",89,287
"sub17","caffeine",90,363
"sub17","caffeine",91,278
"sub17","caffeine",92,251
"sub17","caffeine",93,331
"sub17","caffeine",94,321
"sub17","caffeine",95,199
"sub17","caffeine",96,388
"sub17","caffeine",97,278
"sub17","caffeine",98,343
"sub17","caffeine",99,260
"sub17","caffeine",100,206
"sub18","caffeine",1,359
"sub18","caffeine",2,266
"sub18","caffeine",3,397
"sub18","caffeine",4,312
"sub18","caffeine",5,359
"sub18","caffeine",6,220
"sub18","caffeine",7,243
"sub18","caffeine",8,316
"sub18","caffeine",9,265
"sub18","caffeine",10,257
"sub18","caffeine",11,301
"sub18","caffeine",12,395
"sub18","caffeine",13,279
"sub18","caffeine",14,198
"sub18","caffeine",15,338
"sub18","caffeine",16,385
"sub18","caffeine",17,187
"sub18","caffeine",18,374
"sub18","caffeine",19,312
"sub18","caffeine",20,215
"sub18","caffeine",21,385
"sub18","caffeine",22,265
"sub18","caffeine",23,264
"sub18","caffeine",24,365
"sub18","caffeine",25,361
"sub18","caffeine",26,314
"sub18","caffeine",27,376
"sub18","caffeine",28,368
"sub18","caffeine",29,237
"sub18","caffeine",30,396
"sub18","caffeine",31,184
"sub18","caffeine",32,355
"sub18","caffeine",33,371
"sub18","caffeine",34,233
"sub18","caffeine",35,334
"sub18","caffeine",36,250
"sub18","caffeine",37,312
"sub18","caffeine",38,370
"sub18","caffeine",39,330
"sub18","caffeine",40,383
"sub18","caffeine",41,383
"sub18","caffeine",42,265
"sub18","caffeine",43,355
"sub18","caffeine",44,250
"sub18","caffeine",45,320
"sub18","caffeine",46,369
"sub18","caffeine",47,339
"sub18","caffeine",48,357
"sub18","caffeine",49,219
"sub18","caffeine",50,330
"sub18","caffeine",51,358
"sub18","caffeine",52,275
"sub18","caffeine",53,284
"sub18","caffeine",54,314
"sub18","caffeine",55,307
"sub18","caffeine",56,225
"sub18","caffeine",57,336
"sub18","caffeine",58,188
"sub18","caffeine",59,295
"sub18","caffeine",60,240
"sub18","caffeine",61,383
"sub18","caffeine",62,286
"sub18","caffeine",63,329
"sub18","caffeine",64,293
"sub18","caffeine",65,387
"sub18","caffeine",66,236
"sub18","caffeine",67,210
"sub18","caffeine",68,224
"sub18","caffeine",69,314
"sub18","caffeine",70,224
"sub18","caffeine",71,333
"sub18","caffeine",72,281
"sub18","caffeine",73,315
"sub18","caffeine",74,216
"sub18","caffeine",75,379
"sub18","caffeine",76,236
"sub18","caffeine",77,280
"sub18","caffeine",78,304
"sub18","caffeine",79,239
"sub18","caffeine",80,224
"sub18","caffeine",81,350
"sub18","caffeine",82,283
"sub18","caffeine",83,270
"sub18","caffeine",84,237
"sub18","caffeine",85,323
"sub18","caffeine",86,228
"sub18","caffeine",87,306
"sub18","caffeine",88,340
"sub18","caffeine",89,309
"sub18","caffeine",90,187
"sub18","caffeine",91,284
"sub18","caffeine",92,230
"sub18","caffeine",93,373
"sub18","caffeine",94,336
"sub18","caffeine",95,299
"sub18","caffeine",96,299
"sub18","caffeine",97,321
"sub18","caffeine",98,236
"sub18","caffeine",99,195
"sub18","caffeine",100,247
"sub19","caffeine",1,322
"sub19","caffeine",2,301
"sub19","caffeine",3,269
"sub19","caffeine",4,240
"sub19","caffeine",5,326
"sub19","caffeine",6,228
"sub19","caffeine",7,359
"sub19","caffeine",8,187
"sub19","caffeine",9,250
"sub19","caffeine",10,271
"sub19","caffeine",11,378
"sub19","caffeine",12,367
"sub19","caffeine",13,308
"sub19","caffeine",14,314
"sub19","caffeine",15,248
"sub19","caffeine",16,258
"sub19","caffeine",17,296
"sub19","caffeine",18,324
"sub19","caffeine",19,232
"sub19","caffeine",20,343
"sub19","caffeine",21,208
"sub19","caffeine",22,332
"sub19","caffeine",23,284
"sub19","caffeine",24,368
"sub19","caffeine",25,384
"sub19","caffeine",26,251
"sub19","caffeine",27,381
"sub19","caffeine",28,229
"sub19","caffeine",29,278
"sub19","caffeine",30,259
"sub19","caffeine",31,238
"sub19","caffeine",32,381
"sub19","caffeine",33,290
"sub19","caffeine",34,310
"sub19","caffeine",35,338
"sub19","caffeine",36,394
"sub19","caffeine",37,380
"sub19","caffeine",38,244
"sub19","caffeine",39,316
"sub19","caffeine",40,397
"sub19","caffeine",41,306
"sub19","caffeine",42,367
"sub19","caffeine",43,182
"sub19","caffeine",44,378
"sub19","caffeine",45,185
"sub19","caffeine",46,325
"sub19","caffeine",47,221
"sub19","caffeine",48,311
"sub19","caffeine",49,358
"sub19","caffeine",50,334
"sub19","caffeine",51,230
"sub19","caffeine",52,331
"sub19","caffeine",53,378
"sub19","caffeine",54,317
"sub19","caffeine",55,396
"sub19","caffeine",56,304
"sub19","caffeine",57,390
"sub19","caffeine",58,255
"sub19","caffeine",59,278
"sub19","caffeine",60,393
"sub19","caffeine",61,372
"sub19","caffeine",62,219
"sub19","caffeine",63,195
"sub19","caffeine",64,246
"sub19","caffeine",65,325
"sub19","caffeine",66,287
"sub19","caffeine",67,203
"sub19","caffeine",68,262
"sub19","caffeine",69,212
"sub19","caffeine",70,361
"sub19","caffeine",71,384
"sub19","caffeine",72,244
"sub19","caffeine",73,313
"sub19","caffeine",74,294
"sub19","caffeine",75,375
"sub19","caffeine",76,308
"sub19","caffeine",77,342
"sub19","caffeine",78,301
"sub19","caffeine",79,225
"sub19","caffeine",80,252
"sub19","caffeine",81,245
"sub19","caffeine",82,324
"sub19","caffeine",83,184
"sub19","caffeine",84,394
"sub19","caffeine",85,307
"sub19","caffeine",86,313
"sub19","caffeine",87,204
"sub19","caffeine",88,310
"sub19","caffeine",89,333
"sub19","caffeine",90,308
"sub19","caffeine",91,328
"sub19","caffeine",92,301
"sub19","caffeine",93,225
"sub19","caffeine",94,291
"sub19","caffeine",95,362
"sub19","caffeine",96,198
"sub19","caffeine",97,343
"sub19","caffeine",98,270
"sub19","caffeine",99,259
"sub19","caffeine",100,206
"sub20","caffeine",1,240
"sub20","caffeine",2,219
"sub20","caffeine",3,185
"sub20","caffeine",4,346
"sub20","caffeine",5,266
"sub20","caffeine",6,389
"sub20","caffeine",7,262
"sub20","caffeine",8,304
"sub20","caffeine",9,284
"sub20","caffeine",10,332
"sub20","caffeine",11,353
"sub20","caffeine",12,357
"sub20","caffeine",13,398
"sub20","caffeine",14,277
"sub20","caffeine",15,276
"sub20","caffeine",16,181
"sub20","caffeine",17,206
"sub20","caffeine",18,276
"sub20","caffeine",19,334
"sub20","caffeine",20,193
"sub20","caffeine",21,217
"sub20","caffeine",22,371
"sub20","caffeine",23,393
"sub20","caffeine",24,314
"sub20","caffeine",25,310
"sub20","caffeine",26,223
"sub20","caffeine",27,260
"sub20","caffeine",28,366
"sub20","caffeine",29,345
"sub20","caffeine",30,298
"sub20","caffeine",31,388
"sub20","caffeine",32,283
"sub20","caffeine",33,333
"sub20","caffeine",34,225
"sub20","caffeine",35,203
"sub20","caffeine",36,308
"sub20","caffeine",37,323
"sub20","caffeine",38,277
"sub20","caffeine",39,314
"sub20","caffeine",40,294
"sub20","caffeine",41,350
"sub20","caffeine",42,212
"sub20","caffeine",43,379
"sub20","caffeine",44,299
"sub20","caffeine",45,359
"sub20","caffeine",46,245
"sub20","caffeine",47,202
"sub20","caffeine",48,355
"sub20","caffeine",49,228
"sub20","caffeine",50,292
"sub20","caffeine",51,241
"sub20","caffeine",52,381
"sub20","caffeine",53,257
"sub20","caffeine",54,398
"sub20","caffeine",55,198
"sub20","caffeine",56,335
"sub20","caffeine",57,200
"sub20","caffeine",58,315
"sub20","caffeine",59,323
"sub20","caffeine",60,325
"sub20","caffeine",61,190
"sub20","caffeine",62,185
"sub20","caffeine",63,361
"sub20","caffeine",64,394
"sub20","caffeine",65,337
"sub20","caffeine",66,310
"sub20","caffeine",67,352
"sub20","caffeine",68,367
"sub20","caffeine",69,276
"sub20","caffeine",70,212
"sub20","caffeine",71,191
"sub20","caffeine",72,237
"sub20","caffeine",73,251
"sub20","caffeine",74,197
"sub20","caffeine",75,229
"sub20","caffeine",76,71
"sub20","caffeine",77,395
"sub20","caffeine",78,343
"sub20","caffeine",79,231
"sub20","caffeine",80,339
"sub20","caffeine",81,385
"sub20","caffeine",82,285
"sub20","caffeine",83,201
"sub20","caffeine",84,328
"sub20","caffeine",85,300
"sub20","caffeine",86,387
"sub20","caffeine",87,298
"sub20","caffeine",88,262
"sub20","caffeine",89,279
"sub20","caffeine",90,302
"sub20","caffeine",91,344
"sub20","caffeine",92,320
"sub20","caffeine",93,318
"sub20","caffeine",94,307
"sub20","caffeine",95,347
"sub20","caffeine",96,243
"sub20","caffeine",97,374
